,Created_at,Ids,Text
142,Sat Mar 20 15:00:25 +0000 2021,1373288321665802244,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
143,Sat Mar 20 15:00:25 +0000 2021,1373288324446748674,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
144,Sat Mar 20 15:00:26 +0000 2021,1373288326891905025,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
145,Sat Mar 20 15:00:26 +0000 2021,1373288328397606912,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
146,Sat Mar 20 15:00:28 +0000 2021,1373288337310576641,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
147,Sat Mar 20 15:00:30 +0000 2021,1373288346475098113,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
148,Sat Mar 20 15:00:31 +0000 2021,1373288349222404101,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
149,Sat Mar 20 15:00:32 +0000 2021,1373288353697775618,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
150,Sat Mar 20 15:00:34 +0000 2021,1373288361918533632,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
151,Sat Mar 20 15:00:37 +0000 2021,1373288374581215242,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
152,Sat Mar 20 15:00:40 +0000 2021,1373288385897402370,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
153,Sat Mar 20 15:00:41 +0000 2021,1373288392616673280,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
154,Sat Mar 20 15:00:46 +0000 2021,1373288411411353608,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
155,Sat Mar 20 15:00:46 +0000 2021,1373288411679711237,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
156,Sat Mar 20 15:00:47 +0000 2021,1373288417685999620,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
157,Sat Mar 20 15:00:48 +0000 2021,1373288419598635014,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
158,Sat Mar 20 15:00:55 +0000 2021,1373288451097829379,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
159,Sat Mar 20 15:00:59 +0000 2021,1373288465308086280,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
160,Sat Mar 20 15:01:00 +0000 2021,1373288469888335877,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
161,Sat Mar 20 15:01:00 +0000 2021,1373288470144151553,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
162,Sat Mar 20 15:01:01 +0000 2021,1373288474195881986,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
163,Sat Mar 20 15:01:01 +0000 2021,1373288475965886464,"RT @BCCI: 5th T20I. 17.5: M Wood to V Kohli (61), 4 runs, 191/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
164,Sat Mar 20 15:01:01 +0000 2021,1373288476712464389,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
165,Sat Mar 20 15:01:02 +0000 2021,1373288477115129856,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
166,Sat Mar 20 15:01:03 +0000 2021,1373288481208692736,"RT @BCCI: 5th T20I. 17.5: M Wood to V Kohli (61), 4 runs, 191/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
167,Sat Mar 20 15:01:03 +0000 2021,1373288484216074240,"RT @BCCI: 5th T20I. 17.5: M Wood to V Kohli (61), 4 runs, 191/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
168,Sat Mar 20 15:01:04 +0000 2021,1373288485663088643,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
169,Sat Mar 20 15:01:04 +0000 2021,1373288486510325764,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
170,Sat Mar 20 15:01:04 +0000 2021,1373288487458201602,"RT @BCCI: 5th T20I. 17.5: M Wood to V Kohli (61), 4 runs, 191/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
171,Sat Mar 20 15:01:05 +0000 2021,1373288490402639878,"RT @BCCI: 5th T20I. 17.5: M Wood to V Kohli (61), 4 runs, 191/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
172,Sat Mar 20 15:01:08 +0000 2021,1373288504902316034,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
173,Sat Mar 20 15:01:12 +0000 2021,1373288521616658436,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
174,Sat Mar 20 15:01:12 +0000 2021,1373288521729998849,"RT @BCCI: 5th T20I. 17.5: M Wood to V Kohli (61), 4 runs, 191/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
175,Sat Mar 20 15:01:14 +0000 2021,1373288529594253319,RT @BCCI: Excitement levels for the finale right now ⬆️🔝CANNOT WAIT 😎🔥#TeamIndia #INDvENG @Paytm https://t.co/ttfI0DoU72
176,Sat Mar 20 15:01:17 +0000 2021,1373288539878617093,"RT @BCCI: 5th T20I. 17.5: M Wood to V Kohli (61), 4 runs, 191/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
177,Sat Mar 20 15:01:17 +0000 2021,1373288539866075138,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
178,Sat Mar 20 15:01:17 +0000 2021,1373288541984227338,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
179,Sat Mar 20 15:01:17 +0000 2021,1373288543116697603,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
180,Sat Mar 20 15:01:19 +0000 2021,1373288550637076485,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
181,Sat Mar 20 15:01:24 +0000 2021,1373288570060820481,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
182,Sat Mar 20 15:01:25 +0000 2021,1373288573529587721,RT @BCCI: No holding back! @surya_14kumar hits the 2nd and 3rd ball he faces for consecutive SIXES. #TeamIndia 114-1 from 11 overs. http…
183,Sat Mar 20 15:01:25 +0000 2021,1373288575576403968,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
184,Sat Mar 20 15:01:28 +0000 2021,1373288588398321665,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
185,Sat Mar 20 15:01:29 +0000 2021,1373288591137271812,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
186,Sat Mar 20 15:01:33 +0000 2021,1373288610825269249,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
187,Sat Mar 20 15:01:40 +0000 2021,1373288639967326209,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
188,Sat Mar 20 15:01:43 +0000 2021,1373288652940308481,RT @BCCI: The effort that ended SKY's enterprising run! https://t.co/esxKh1iZRh #INDvENG @Paytm https://t.co/KwRZjHhapi
189,Sat Mar 20 15:01:44 +0000 2021,1373288654165082114,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
190,Sat Mar 20 15:01:47 +0000 2021,1373288668043956225,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
191,Sat Mar 20 15:01:48 +0000 2021,1373288669918818304,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
192,Sat Mar 20 15:01:49 +0000 2021,1373288677275627526,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
193,Sat Mar 20 15:01:50 +0000 2021,1373288679708319752,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
194,Sat Mar 20 15:01:50 +0000 2021,1373288679683223560,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
195,Sat Mar 20 15:01:51 +0000 2021,1373288683881820161,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
196,Sat Mar 20 15:01:53 +0000 2021,1373288692320776198,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
197,Sat Mar 20 15:01:55 +0000 2021,1373288700054966272,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
198,Sat Mar 20 15:01:56 +0000 2021,1373288706082099205,"RT @BCCI: 5th T20I. 12.1: B Stokes to V Kohli (36), 6 runs, 139/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
199,Sat Mar 20 15:01:56 +0000 2021,1373288706556108805,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
200,Sat Mar 20 15:01:58 +0000 2021,1373288711828369417,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
201,Sat Mar 20 15:01:58 +0000 2021,1373288712256114689,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
202,Sat Mar 20 15:01:59 +0000 2021,1373288716643405830,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
203,Sat Mar 20 15:01:59 +0000 2021,1373288719260676097,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
204,Sat Mar 20 15:02:01 +0000 2021,1373288727510880261,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
205,Sat Mar 20 15:02:03 +0000 2021,1373288734569852931,"RT @BCCI: 5th T20I. 17.5: M Wood to V Kohli (61), 4 runs, 191/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
206,Sat Mar 20 15:02:06 +0000 2021,1373288747597434881,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
207,Sat Mar 20 15:02:07 +0000 2021,1373288750864859143,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
208,Sat Mar 20 15:02:09 +0000 2021,1373288758477426689,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
209,Sat Mar 20 15:02:09 +0000 2021,1373288761430208515,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
210,Sat Mar 20 15:02:10 +0000 2021,1373288765796454410,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
211,Sat Mar 20 15:02:13 +0000 2021,1373288778240978946,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
212,Sat Mar 20 15:02:14 +0000 2021,1373288779906125826,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
213,Sat Mar 20 15:02:14 +0000 2021,1373288781466406912,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
214,Sat Mar 20 15:02:14 +0000 2021,1373288782657548288,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
215,Sat Mar 20 15:02:15 +0000 2021,1373288784553414657,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
216,Sat Mar 20 15:02:16 +0000 2021,1373288787455795201,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
217,Sat Mar 20 15:02:19 +0000 2021,1373288800693088258,RT @BCCI: No holding back! @surya_14kumar hits the 2nd and 3rd ball he faces for consecutive SIXES. #TeamIndia 114-1 from 11 overs. http…
218,Sat Mar 20 15:02:19 +0000 2021,1373288803851333632,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
219,Sat Mar 20 15:02:21 +0000 2021,1373288808347623424,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
220,Sat Mar 20 15:02:21 +0000 2021,1373288809844994051,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
221,Sat Mar 20 15:02:23 +0000 2021,1373288818749546501,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
222,Sat Mar 20 15:02:23 +0000 2021,1373288819038982145,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
223,Sat Mar 20 15:02:25 +0000 2021,1373288825552830472,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
224,Sat Mar 20 15:02:27 +0000 2021,1373288836348833795,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
225,Sat Mar 20 15:02:28 +0000 2021,1373288839008030722,"RT @BCCI: 5th T20I. 17.4: M Wood to V Kohli (57), 4 runs, 187/2 https://t.co/esxKh1ABfR #INDvENG @Paytm"
226,Sat Mar 20 15:02:28 +0000 2021,1373288839284805632,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
227,Sat Mar 20 15:02:28 +0000 2021,1373288840501207044,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
228,Sat Mar 20 15:02:28 +0000 2021,1373288841100992517,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
229,Sat Mar 20 15:02:28 +0000 2021,1373288841604329473,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
230,Sat Mar 20 15:02:31 +0000 2021,1373288852249485313,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
231,Sat Mar 20 15:02:32 +0000 2021,1373288855395205124,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
